Date,symbol,name,Open,High,Low,Close,Volume,market_cap
2023-03-13,XRP,Ripple,0.68,0.68,0.67,0.68,4737216456,6772577634
2023-03-14,XRP,Ripple,0.68,0.69,0.66,0.68,4009591529,6833602382
2023-03-15,XRP,Ripple,0.68,0.71,0.68,0.73,2713831615,7298974711
2023-03-16,XRP,Ripple,0.73,0.74,0.73,0.75,3161186127,7525288325
2023-03-17,XRP,Ripple,0.75,0.76,0.74,0.75,2516161941,7450478345
2023-03-18,XRP,Ripple,0.75,0.75,0.74,0.74,3056381770,7395092755
2023-03-19,XRP,Ripple,0.74,0.75,0.71,0.78,2300844785,7755668837
2023-03-20,XRP,Ripple,0.78,0.78,0.76,0.77,3684372628,7726365217
2023-03-21,XRP,Ripple,0.77,0.79,0.77,0.81,2063713802,8121789751
2023-03-22,XRP,Ripple,0.81,0.83,0.8,0.87,4754119133,8657659232
2023-03-23,XRP,Ripple,0.87,0.87,0.85,0.88,1890704316,8782820351
2023-03-24,XRP,Ripple,0.88,0.91,0.86,0.89,1683745609,8941123104
2023-03-25,XRP,Ripple,0.89,0.92,0.89,0.88,4591858587,8839859914
2023-03-26,XRP,Ripple,0.88,0.9,0.87,0.88,1652076455,8771167438
2023-03-27,XRP,Ripple,0.88,0.88,0.87,0.94,4473638095,9351961556
2023-03-28,XRP,Ripple,0.94,0.95,0.9,0.93,1114609710,9299816066
2023-03-29,XRP,Ripple,0.93,0.93,0.93,0.98,4149487832,9790214832
2023-03-30,XRP,Ripple,0.98,0.98,0.95,0.98,4895201653,9755269970
2023-03-31,XRP,Ripple,0.98,1.01,0.97,1.03,3837755458,10338611010
2023-04-01,XRP,Ripple,1.03,1.04,1.02,1.05,1202292415,10534412681
2023-04-02,XRP,Ripple,1.05,1.08,1.05,0.96,4222595221,9638049021
2023-04-03,XRP,Ripple,0.96,0.98,0.96,0.94,2349817115,9365243698
2023-04-04,XRP,Ripple,0.94,0.95,0.92,0.9,1205175395,9029352780
2023-04-05,XRP,Ripple,0.9,0.91,0.88,0.8,3119762347,7979423893
2023-04-06,XRP,Ripple,0.8,0.8,0.78,0.75,4221729317,7458758244
2023-04-07,XRP,Ripple,0.75,0.75,0.74,0.73,2444298905,7277807759
2023-04-08,XRP,Ripple,0.73,0.75,0.72,0.71,1226721728,7075601040
2023-04-09,XRP,Ripple,0.71,0.71,0.69,0.7,3566017925,7048254219
2023-04-10,XRP,Ripple,0.7,0.71,0.7,0.72,4582759777,7219737170
2023-04-11,XRP,Ripple,0.72,0.73,0.7,0.69,3689535373,6930307432
2023-04-12,XRP,Ripple,0.69,0.7,0.68,0.68,4297401788,6791312591
2023-04-13,XRP,Ripple,0.68,0.68,0.67,0.65,3685083300,6491497918
2023-04-14,XRP,Ripple,0.65,0.65,0.65,0.68,4970327181,6836994887
2023-04-15,XRP,Ripple,0.68,0.71,0.68,0.71,2870724849,7081199729
2023-04-16,XRP,Ripple,0.71,0.73,0.68,0.73,2709945816,7282963548
2023-04-17,XRP,Ripple,0.73,0.76,0.72,0.75,4737732155,7490589778
2023-04-18,XRP,Ripple,0.75,0.76,0.74,0.76,3224762770,7621619125
2023-04-19,XRP,Ripple,0.76,0.77,0.75,0.73,4462249532,7331291415
2023-04-20,XRP,Ripple,0.73,0.74,0.72,0.76,3705934998,7574746540
2023-04-21,XRP,Ripple,0.76,0.78,0.75,0.81,2716249477,8079898542
2023-04-22,XRP,Ripple,0.81,0.82,0.8,0.87,1905089720,8655768719
2023-04-23,XRP,Ripple,0.87,0.88,0.84,0.83,1874855555,8292177704
2023-04-24,XRP,Ripple,0.83,0.85,0.82,0.85,1179987284,8522767544
2023-04-25,XRP,Ripple,0.85,0.87,0.84,0.82,2327886018,8234066986
2023-04-26,XRP,Ripple,0.82,0.83,0.82,0.82,1326394880,8221215413
2023-04-27,XRP,Ripple,0.82,0.85,0.8,0.79,2183728117,7869067077
2023-04-28,XRP,Ripple,0.79,0.79,0.79,0.79,1201667094,7928708254
2023-04-29,XRP,Ripple,0.79,0.81,0.79,0.8,1277576343,7987288872
2023-04-30,XRP,Ripple,0.8,0.8,0.79,0.89,2363834285,8903719425
2023-05-01,XRP,Ripple,0.89,0.9,0.88,0.88,2173413685,8842176297
2023-05-02,XRP,Ripple,0.88,0.92,0.88,0.86,4601056444,8582868443
2023-05-03,XRP,Ripple,0.86,0.88,0.85,0.88,2183296389,8802129891
2023-05-04,XRP,Ripple,0.88,0.89,0.86,0.89,3534846399,8854269984
2023-05-05,XRP,Ripple,0.89,0.89,0.87,0.88,3660223956,8769938220
2023-05-06,XRP,Ripple,0.88,0.91,0.86,0.92,1538305068,9181338423
2023-05-07,XRP,Ripple,0.92,0.93,0.91,0.93,3915756800,9266337757
2023-05-08,XRP,Ripple,0.93,0.93,0.92,0.89,1000122875,8942771665
2023-05-09,XRP,Ripple,0.89,0.92,0.87,0.86,4830526585,8615010462
2023-05-10,XRP,Ripple,0.86,0.87,0.81,0.87,1340225541,8661289091
2023-05-11,XRP,Ripple,0.87,0.88,0.84,0.79,1961196493,7915592447
2023-05-12,XRP,Ripple,0.79,0.8,0.78,0.84,1386579337,8391610792
2023-05-13,XRP,Ripple,0.84,0.88,0.82,0.89,2307764097,8867761310
2023-05-14,XRP,Ripple,0.89,0.9,0.86,0.9,3690029050,8987661772
2023-05-15,XRP,Ripple,0.9,0.92,0.89,0.86,1513303448,8573024800
2023-05-16,XRP,Ripple,0.86,0.89,0.85,0.83,3802445985,8251390431
2023-05-17,XRP,Ripple,0.83,0.83,0.8,0.84,3476690941,8426982065
2023-05-18,XRP,Ripple,0.84,0.85,0.81,0.84,3468423777,8426876333
2023-05-19,XRP,Ripple,0.84,0.85,0.84,0.83,3342254915,8305036251
2023-05-20,XRP,Ripple,0.83,0.84,0.83,0.8,1228107656,7978713578
2023-05-21,XRP,Ripple,0.8,0.81,0.77,0.8,3551096567,8041308647
2023-05-22,XRP,Ripple,0.8,0.84,0.8,0.81,2009247708,8124287226
2023-05-23,XRP,Ripple,0.81,0.84,0.79,0.84,2459289880,8421236951
2023-05-24,XRP,Ripple,0.84,0.85,0.81,0.86,1759744545,8614612542
2023-05-25,XRP,Ripple,0.86,0.89,0.85,0.88,1083736471,8787864263
2023-05-26,XRP,Ripple,0.88,0.89,0.88,0.87,4066109264,8702558259
2023-05-27,XRP,Ripple,0.87,0.89,0.85,0.83,4025015165,8345276746
2023-05-28,XRP,Ripple,0.83,0.87,0.81,0.89,4738919661,8888877576
2023-05-29,XRP,Ripple,0.89,0.89,0.88,0.87,2511356854,8704203545
2023-05-30,XRP,Ripple,0.87,0.87,0.86,0.87,3023726617,8731066979
2023-05-31,XRP,Ripple,0.87,0.89,0.85,0.89,1460584713,8891078839
2023-06-01,XRP,Ripple,0.89,0.89,0.87,0.83,2549097645,8290986375
2023-06-02,XRP,Ripple,0.83,0.86,0.82,0.81,4254893374,8055847051
2023-06-03,XRP,Ripple,0.81,0.81,0.8,0.81,4818263715,8113124157
2023-06-04,XRP,Ripple,0.81,0.83,0.79,0.81,2605847116,8087991821
2023-06-05,XRP,Ripple,0.81,0.82,0.8,0.87,2566969802,8672655488
2023-06-06,XRP,Ripple,0.87,0.88,0.83,0.88,4487652245,8848178085
2023-06-07,XRP,Ripple,0.88,0.92,0.87,0.93,4212047526,9269545524
2023-06-08,XRP,Ripple,0.93,0.93,0.91,0.9,2585250501,8966907008
2023-06-09,XRP,Ripple,0.9,0.91,0.89,0.9,1605782087,9016784675
2023-06-10,XRP,Ripple,0.9,0.93,0.89,0.97,4313754683,9728224198
2023-06-11,XRP,Ripple,0.97,0.97,0.96,1.03,3520372507,10307681244
2023-06-12,XRP,Ripple,1.03,1.04,1.03,1.05,1497383365,10510301171
2023-06-13,XRP,Ripple,1.05,1.06,1.03,1.05,1161142075,10468745457
2023-06-14,XRP,Ripple,1.05,1.1,1.03,1.07,3689002749,10651310072
2023-06-15,XRP,Ripple,1.07,1.09,1.06,1.07,4802131283,10705068471
2023-06-16,XRP,Ripple,1.07,1.08,1.03,1.04,2523807380,10416059876
2023-06-17,XRP,Ripple,1.04,1.04,1.03,1.01,4609613104,10069387861
2023-06-18,XRP,Ripple,1.01,1.02,0.99,0.95,4281950337,9548750022
2023-06-19,XRP,Ripple,0.95,0.96,0.93,0.95,2412411555,9519255444
2023-06-20,XRP,Ripple,0.95,0.98,0.94,0.96,4137621892,9615426138
2023-06-21,XRP,Ripple,0.96,0.99,0.93,1.0,4831783439,10039013720
2023-06-22,XRP,Ripple,1.0,1.02,0.99,1.1,3286430597,10951533854
2023-06-23,XRP,Ripple,1.1,1.13,1.08,1.04,3093605483,10392434213
2023-06-24,XRP,Ripple,1.04,1.06,1.04,1.07,1653467033,10681511192
2023-06-25,XRP,Ripple,1.07,1.08,1.06,1.03,2546828228,10337580853
2023-06-26,XRP,Ripple,1.03,1.05,0.97,1.03,2531136401,10284795229
2023-06-27,XRP,Ripple,1.03,1.03,1.02,1.11,3022786975,11129371104
2023-06-28,XRP,Ripple,1.11,1.16,1.11,1.19,4839164081,11884264272
2023-06-29,XRP,Ripple,1.19,1.24,1.17,1.24,1182340631,12370820619
2023-06-30,XRP,Ripple,1.24,1.24,1.23,1.21,1493135117,12145895487
2023-07-01,XRP,Ripple,1.21,1.25,1.21,1.21,2432558866,12106601816
2023-07-02,XRP,Ripple,1.21,1.26,1.18,1.26,2643155239,12580122756
2023-07-03,XRP,Ripple,1.26,1.32,1.25,1.33,1096020179,13277740580
2023-07-04,XRP,Ripple,1.33,1.34,1.29,1.27,2261454973,12741002141
2023-07-05,XRP,Ripple,1.27,1.31,1.26,1.31,1387862683,13079875676
2023-07-06,XRP,Ripple,1.31,1.32,1.29,1.33,2900359491,13339484624
2023-07-07,XRP,Ripple,1.33,1.36,1.3,1.44,4129703248,14372042926
2023-07-08,XRP,Ripple,1.44,1.44,1.42,1.44,2638691477,14398040635
2023-07-09,XRP,Ripple,1.44,1.46,1.41,1.36,3923481383,13607608046
2023-07-10,XRP,Ripple,1.36,1.41,1.35,1.45,4465692734,14539478971
2023-07-11,XRP,Ripple,1.45,1.46,1.44,1.48,1559949506,14815979548
2023-07-12,XRP,Ripple,1.48,1.55,1.47,1.56,4986105235,15574272446
2023-07-13,XRP,Ripple,1.56,1.57,1.53,1.4,2584003865,14021037284
2023-07-14,XRP,Ripple,1.4,1.44,1.4,1.37,2673558133,13694749781
2023-07-15,XRP,Ripple,1.37,1.4,1.32,1.48,3302373714,14827528176
2023-07-16,XRP,Ripple,1.48,1.52,1.42,1.48,1840428771,14766183000
2023-07-17,XRP,Ripple,1.48,1.51,1.46,1.57,3255571684,15707936126
2023-07-18,XRP,Ripple,1.57,1.6,1.53,1.63,3940100744,16260489194
2023-07-19,XRP,Ripple,1.63,1.63,1.55,1.65,1532728502,16464156465
2023-07-20,XRP,Ripple,1.65,1.7,1.63,1.61,2152738103,16114158430
2023-07-21,XRP,Ripple,1.61,1.61,1.6,1.77,2142503954,17733023237
2023-07-22,XRP,Ripple,1.77,1.78,1.77,1.82,1365687967,18187373747
2023-07-23,XRP,Ripple,1.82,1.85,1.74,1.72,2629462096,17242200404
2023-07-24,XRP,Ripple,1.72,1.73,1.72,1.79,4562633821,17903187619
2023-07-25,XRP,Ripple,1.79,1.84,1.78,1.87,2718693453,18672536296
2023-07-26,XRP,Ripple,1.87,1.87,1.82,1.89,2075190460,18912131621
2023-07-27,XRP,Ripple,1.89,1.92,1.86,1.91,2225661797,19129209496
2023-07-28,XRP,Ripple,1.91,1.96,1.84,2.08,1326299702,20755017388
2023-07-29,XRP,Ripple,2.08,2.14,2.07,1.97,2133137613,19739769092
2023-07-30,XRP,Ripple,1.97,1.99,1.93,2.07,4731011756,20718533175
2023-07-31,XRP,Ripple,2.07,2.08,2.03,2.12,3258362555,21219193122
2023-08-01,XRP,Ripple,2.12,2.17,2.08,2.23,4519009609,22287989654
2023-08-02,XRP,Ripple,2.23,2.24,2.21,2.32,1882604238,23185868750
2023-08-03,XRP,Ripple,2.32,2.32,2.28,2.51,4040022179,25086935719
2023-08-04,XRP,Ripple,2.51,2.55,2.42,2.43,1838761109,24293286041
2023-08-05,XRP,Ripple,2.43,2.43,2.42,2.43,4127563651,24326351546
2023-08-06,XRP,Ripple,2.43,2.47,2.38,2.47,4862555901,24711505592
2023-08-07,XRP,Ripple,2.47,2.49,2.41,2.37,3300242293,23737077738
2023-08-08,XRP,Ripple,2.37,2.37,2.3,2.46,2248758946,24586530132
2023-08-09,XRP,Ripple,2.46,2.51,2.42,2.65,2621301442,26452910370
2023-08-10,XRP,Ripple,2.65,2.69,2.61,2.73,4133548879,27261342823
2023-08-11,XRP,Ripple,2.73,2.77,2.7,2.7,4384496842,27004028474
2023-08-12,XRP,Ripple,2.7,2.78,2.64,2.73,1249725309,27292235337
2023-08-13,XRP,Ripple,2.73,2.73,2.68,2.62,4235305293,26211508895
2023-08-14,XRP,Ripple,2.62,2.64,2.58,2.5,4434792484,25043475358
2023-08-15,XRP,Ripple,2.5,2.53,2.48,2.55,4780096258,25452237814
2023-08-16,XRP,Ripple,2.55,2.6,2.48,2.46,3002317269,24611648459
2023-08-17,XRP,Ripple,2.46,2.57,2.44,2.48,4209584122,24769645027
2023-08-18,XRP,Ripple,2.48,2.48,2.46,2.4,3649254954,24048276576
2023-08-19,XRP,Ripple,2.4,2.43,2.4,2.48,4434025818,24751813960
2023-08-20,XRP,Ripple,2.48,2.5,2.44,2.51,3967910918,25087138979
2023-08-21,XRP,Ripple,2.51,2.55,2.51,2.39,1214539166,23940135606
2023-08-22,XRP,Ripple,2.39,2.4,2.31,2.4,4396392079,24009920237
2023-08-23,XRP,Ripple,2.4,2.42,2.39,2.29,1756783169,22934711708
2023-08-24,XRP,Ripple,2.29,2.3,2.21,2.41,3417251928,24062379176
2023-08-25,XRP,Ripple,2.41,2.41,2.38,2.53,1421605509,25289936597
2023-08-26,XRP,Ripple,2.53,2.55,2.48,2.61,3788096664,26139140808
2023-08-27,XRP,Ripple,2.61,2.63,2.58,2.71,2631112137,27051080015
2023-08-28,XRP,Ripple,2.71,2.71,2.69,2.74,3525503910,27410975710
2023-08-29,XRP,Ripple,2.74,2.79,2.73,2.64,4102021186,26406285692
2023-08-30,XRP,Ripple,2.64,2.69,2.62,2.67,1042861190,26731202012
2023-08-31,XRP,Ripple,2.67,2.68,2.6,2.72,2376366471,27184634690
2023-09-01,XRP,Ripple,2.72,2.87,2.67,2.58,4519658506,25753835798
2023-09-02,XRP,Ripple,2.58,2.69,2.57,2.91,3652584995,29094719151
2023-09-03,XRP,Ripple,2.91,3.0,2.81,2.9,2688768935,28970965342
2023-09-04,XRP,Ripple,2.9,2.93,2.87,2.83,2675879095,28250127390
2023-09-05,XRP,Ripple,2.83,2.92,2.81,2.95,4008457330,29458974586
2023-09-06,XRP,Ripple,2.95,2.95,2.9,2.71,2380067359,27080471278
2023-09-07,XRP,Ripple,2.71,2.78,2.69,2.69,1000908152,26948256691
2023-09-08,XRP,Ripple,2.69,2.72,2.68,2.62,2722143283,26177880758
2023-09-09,XRP,Ripple,2.62,2.62,2.56,2.64,2395327629,26353858740
2023-09-10,XRP,Ripple,2.64,2.71,2.6,2.79,1142360923,27860095308
2023-09-11,XRP,Ripple,2.79,2.79,2.76,2.82,4209607137,28226853157
2023-09-12,XRP,Ripple,2.82,2.93,2.82,2.74,4445782744,27445251221
2023-09-13,XRP,Ripple,2.74,2.76,2.66,2.97,4955362165,29687062818
2023-09-14,XRP,Ripple,2.97,2.97,2.92,3.01,3153579917,30069529930
2023-09-15,XRP,Ripple,3.01,3.02,2.97,3.11,2382318343,31059755533
2023-09-16,XRP,Ripple,3.11,3.14,3.04,3.19,1002391755,31885575724
2023-09-17,XRP,Ripple,3.19,3.26,3.14,3.13,1934269444,31250962418
2023-09-18,XRP,Ripple,3.13,3.15,3.01,2.9,4503619699,29037058546
2023-09-19,XRP,Ripple,2.9,2.9,2.85,2.76,2320623801,27610242728
2023-09-20,XRP,Ripple,2.76,2.78,2.7,2.74,1657147373,27444227352
2023-09-21,XRP,Ripple,2.74,2.77,2.73,2.62,3539626636,26157385367
2023-09-22,XRP,Ripple,2.62,2.68,2.59,2.63,1675240023,26346830484
2023-09-23,XRP,Ripple,2.63,2.72,2.63,2.59,4739182069,25912198606
2023-09-24,XRP,Ripple,2.59,2.6,2.54,2.57,2508215724,25741867146
2023-09-25,XRP,Ripple,2.57,2.62,2.46,2.47,1639519053,24695842434
2023-09-26,XRP,Ripple,2.47,2.49,2.47,2.38,4185762246,23813916842
2023-09-27,XRP,Ripple,2.38,2.42,2.32,2.19,1623093042,21938805016
2023-09-28,XRP,Ripple,2.19,2.2,2.14,2.12,1159245757,21187183103
2023-09-29,XRP,Ripple,2.12,2.12,2.1,1.97,1172400435,19667548114
2023-09-30,XRP,Ripple,1.97,2.01,1.95,1.94,4925030309,19354692733
2023-10-01,XRP,Ripple,1.94,1.99,1.91,1.96,2370364331,19563177421
2023-10-02,XRP,Ripple,1.96,1.98,1.91,1.86,1276147747,18642789914
2023-10-03,XRP,Ripple,1.86,1.91,1.82,1.9,3542581287,19001408656
2023-10-04,XRP,Ripple,1.9,1.92,1.85,1.83,2528493977,18264059555
2023-10-05,XRP,Ripple,1.83,1.84,1.81,1.85,1949933220,18541503504
2023-10-06,XRP,Ripple,1.85,1.91,1.79,1.93,2450007938,19267506871
2023-10-07,XRP,Ripple,1.93,1.95,1.91,1.99,2876162990,19905823721
2023-10-08,XRP,Ripple,1.99,2.01,1.94,1.95,1101394417,19488070226
2023-10-09,XRP,Ripple,1.95,1.99,1.9,1.86,1222963414,18625016234
2023-10-10,XRP,Ripple,1.86,1.88,1.84,1.76,1588653004,17585152372
2023-10-11,XRP,Ripple,1.76,1.78,1.75,1.74,4643305058,17447713608
2023-10-12,XRP,Ripple,1.74,1.75,1.73,1.74,4704238239,17442796852
2023-10-13,XRP,Ripple,1.74,1.77,1.72,1.69,3186709059,16934540529
2023-10-14,XRP,Ripple,1.69,1.73,1.65,1.7,1664917448,17029297570
2023-10-15,XRP,Ripple,1.7,1.71,1.68,1.71,2488329019,17136760230
2023-10-16,XRP,Ripple,1.71,1.75,1.68,1.66,1198423633,16629943008
2023-10-17,XRP,Ripple,1.66,1.67,1.61,1.68,1907914157,16791589195
2023-10-18,XRP,Ripple,1.68,1.69,1.62,1.7,4846202928,16994230100
2023-10-19,XRP,Ripple,1.7,1.72,1.6,1.64,2406599489,16389019445
2023-10-20,XRP,Ripple,1.64,1.67,1.62,1.65,2367396167,16482796608
2023-10-21,XRP,Ripple,1.65,1.69,1.64,1.69,2453021406,16866892790
2023-10-22,XRP,Ripple,1.69,1.71,1.67,1.78,2580213351,17807022715
2023-10-23,XRP,Ripple,1.78,1.79,1.76,1.81,3695024919,18077432789
2023-10-24,XRP,Ripple,1.81,1.82,1.76,1.92,1745679219,19245074991
2023-10-25,XRP,Ripple,1.92,1.94,1.86,1.82,1816257554,18162104577
2023-10-26,XRP,Ripple,1.82,1.85,1.76,1.89,4869084761,18895469865
2023-10-27,XRP,Ripple,1.89,1.92,1.79,1.88,4591820864,18826051865
2023-10-28,XRP,Ripple,1.88,1.89,1.87,2.02,1493799463,20223323931
2023-10-29,XRP,Ripple,2.02,2.05,1.97,1.89,4356398795,18919673982
2023-10-30,XRP,Ripple,1.89,1.9,1.87,1.8,3925002357,18027142810
2023-10-31,XRP,Ripple,1.8,1.87,1.77,1.91,3593858227,19128984391
2023-11-01,XRP,Ripple,1.91,1.94,1.9,1.89,2574542081,18861607614
2023-11-02,XRP,Ripple,1.89,1.93,1.88,1.98,2360017544,19789766332
2023-11-03,XRP,Ripple,1.98,2.0,1.97,2.02,1661999098,20215349138
2023-11-04,XRP,Ripple,2.02,2.03,1.95,1.92,3541293386,19181107023
2023-11-05,XRP,Ripple,1.92,1.94,1.91,1.87,3238978645,18735607933
2023-11-06,XRP,Ripple,1.87,1.89,1.84,1.86,2741585293,18556119369
2023-11-07,XRP,Ripple,1.86,1.88,1.83,1.86,2211100513,18592718220
2023-11-08,XRP,Ripple,1.86,1.95,1.81,1.89,3402332787,18862770482
2023-11-09,XRP,Ripple,1.89,1.93,1.87,1.86,3910524550,18563082319
2023-11-10,XRP,Ripple,1.86,1.86,1.85,1.86,3366867875,18627457380
2023-11-11,XRP,Ripple,1.86,1.9,1.81,1.91,2959143471,19050750110
2023-11-12,XRP,Ripple,1.91,1.98,1.89,2.03,3077250770,20300947633
2023-11-13,XRP,Ripple,2.03,2.05,1.95,2.08,2750867299,20750125715
2023-11-14,XRP,Ripple,2.08,2.09,2.0,2.01,2388009341,20107191395
2023-11-15,XRP,Ripple,2.01,2.01,1.93,1.84,4682143540,18446270592
2023-11-16,XRP,Ripple,1.84,1.85,1.83,1.82,3962654324,18209938593
2023-11-17,XRP,Ripple,1.82,1.82,1.82,1.76,3456744977,17580971973
2023-11-18,XRP,Ripple,1.76,1.76,1.7,1.79,2716597967,17913344007
2023-11-19,XRP,Ripple,1.79,1.81,1.79,1.76,4074988525,17563479315
2023-11-20,XRP,Ripple,1.76,1.76,1.73,1.66,1476841771,16576016210
2023-11-21,XRP,Ripple,1.66,1.68,1.64,1.65,2686850470,16523591348
2023-11-22,XRP,Ripple,1.65,1.65,1.63,1.7,3310452322,16983719168
2023-11-23,XRP,Ripple,1.7,1.72,1.68,1.57,2467193282,15725672092
2023-11-24,XRP,Ripple,1.57,1.58,1.56,1.55,4865097190,15525492132
2023-11-25,XRP,Ripple,1.55,1.58,1.53,1.65,2822598197,16518215767
2023-11-26,XRP,Ripple,1.65,1.71,1.65,1.56,2127673422,15582474004
2023-11-27,XRP,Ripple,1.56,1.57,1.56,1.59,4651203201,15904686229
