Date,symbol,name,Open,High,Low,Close,Volume,market_cap
2023-02-08,BTC,Bitcoin,23264.3,23000.0,22700.0,22939.75,24567890123,442750987654
2023-02-09,BTC,Bitcoin,22939.75,22100.0,21478.0,21870.01,31234567890,422098765432
2023-02-10,BTC,Bitcoin,21870.01,22050.0,21600.0,21788.12,23456789012,420456789012
2023-02-11,BTC,Bitcoin,21788.12,21950.0,21650.0,21895.88,18765432109,422543210987
2023-02-12,BTC,Bitcoin,21895.88,22050.0,21800.0,21999.0,17654321098,424532109876
2023-02-13,BTC,Bitcoin,21999.0,22400.0,21950.0,22398.21,22109876543,432210987654
2023-02-14,BTC,Bitcoin,22398.21,24350.0,22300.0,24307.84,35678901234,469087654321
2023-02-15,BTC,Bitcoin,24307.84,24700.0,23600.0,23622.12,41234567890,455876543210
2023-02-16,BTC,Bitcoin,23622.12,25250.0,23550.0,24578.01,43210987654,474321098765
2023-02-17,BTC,Bitcoin,24578.01,25050.0,24378.0,24641.17,38901234567,475543210987
2023-02-18,BTC,Bitcoin,24641.17,24900.0,24400.0,24631.84,29876543210,475365432109
2023-02-19,BTC,Bitcoin,24631.84,25150.0,24500.0,25031.73,31098765432,483109876543
2023-02-20,BTC,Bitcoin,25031.73,25200.0,24100.0,24436.35,34567890123,471432109876
2023-02-21,BTC,Bitcoin,24436.35,24849.0,24200.0,24188.84,32109876543,466854321098
2023-02-22,BTC,Bitcoin,24188.84,24480.0,23650.0,23947.51,35432109876,462187654321
2023-02-23,BTC,Bitcoin,23947.51,24200.0,23700.0,24185.09,30987654321,466776543210
2023-02-24,BTC,Bitcoin,24185.09,24300.0,23100.0,23197.44,37654321098,447765432109
2023-02-25,BTC,Bitcoin,23197.44,23315.0,22850.0,23175.38,27890123456,447339876543
2023-02-26,BTC,Bitcoin,23175.38,23650.0,23100.0,23561.2,25432109876,454876543210
2023-02-27,BTC,Bitcoin,23561.2,23900.0,23400.0,23646.5,29876543210,456521098765
2023-02-28,BTC,Bitcoin,23646.5,23700.0,23100.0,23147.34,31234567890,446787654321
2023-03-01,BTC,Bitcoin,23147.34,24059.0,23142.0,23913.45,33456789012,461543210987
2023-03-02,BTC,Bitcoin,23913.45,24100.0,23200.0,23469.12,28765432109,452998765432
2023-03-03,BTC,Bitcoin,23469.12,23550.0,21900.0,22359.87,41098765432,431432109876
2023-03-04,BTC,Bitcoin,22359.87,22650.0,22250.0,22435.29,25678901234,433076543210
2023-03-05,BTC,Bitcoin,22435.29,22700.0,22250.0,22432.88,23456789012,432987654321
