Date,symbol,name,Open,High,Low,Close,Volume,market_cap
2023-02-25,SOL,Solana,142.68,147.24,139.92,135.31,4027006022,1353059863615
2023-02-26,SOL,Solana,135.31,143.13,134.79,124.99,4511320312,1249867009481
2023-02-27,SOL,Solana,124.99,132.8,120.57,122.07,3154807191,1220688987240
2023-02-28,SOL,Solana,122.07,126.82,122.04,121.31,3627120418,1213087786505
2023-03-01,SOL,Solana,121.31,126.88,120.76,117.17,2148551832,1171711051093
2023-03-02,SOL,Solana,117.17,118.87,110.76,103.69,3538329670,1036891354954
2023-03-03,SOL,Solana,103.69,109.0,103.41,99.98,1631819291,999785418435
2023-03-04,SOL,Solana,99.98,103.91,97.35,106.8,2267046708,1067992673284
2023-03-05,SOL,Solana,106.8,108.52,102.72,103.94,2761293673,1039389665133
2023-03-06,SOL,Solana,103.94,107.0,103.09,107.46,4529665473,1074612424408
2023-03-07,SOL,Solana,107.46,113.53,107.12,107.67,4936441276,1076694546732
2023-03-08,SOL,Solana,107.67,112.62,101.5,111.57,1663819581,1115659846422
2023-03-09,SOL,Solana,111.57,115.96,106.27,109.9,3877414489,1098956699066
2023-03-10,SOL,Solana,109.9,113.44,107.27,132.66,4432708212,1326622164030
2023-03-11,SOL,Solana,132.66,139.65,127.32,134.45,2884671595,1344500889221
2023-03-12,SOL,Solana,134.45,135.34,127.43,146.71,2431193061,1467106308345
2023-03-13,SOL,Solana,146.71,146.84,140.85,161.93,3848056081,1619332618837
2023-03-14,SOL,Solana,161.93,165.59,159.27,155.39,2391765646,1553940739227
2023-03-15,SOL,Solana,155.39,157.4,147.83,175.48,2409499786,1754756586669
2023-03-16,SOL,Solana,175.48,176.2,166.88,196.83,4916419752,1968319735671
2023-03-17,SOL,Solana,196.83,199.39,187.55,182.6,3745308786,1826017799060
2023-03-18,SOL,Solana,182.6,185.54,178.77,199.95,4348164500,1999515695292
2023-03-19,SOL,Solana,199.95,210.72,198.94,213.89,2221242706,2138889505015
2023-03-20,SOL,Solana,213.89,222.69,202.62,247.07,4753219273,2470661895980
2023-03-21,SOL,Solana,247.07,251.9,240.79,254.0,2041147430,2539964970048
2023-03-22,SOL,Solana,254.0,256.77,247.39,276.55,3241762523,2765452868115
2023-03-23,SOL,Solana,276.55,287.33,264.3,273.61,3186592880,2736109478168
2023-03-24,SOL,Solana,273.61,276.38,272.92,270.98,1442882373,2709759394673
2023-03-25,SOL,Solana,270.98,271.96,267.38,259.37,2120149318,2593710548183
2023-03-26,SOL,Solana,259.37,263.89,251.58,263.32,4643080646,2633238630493
2023-03-27,SOL,Solana,263.32,269.81,253.47,278.89,4317578659,2788875774404
2023-03-28,SOL,Solana,278.89,286.24,274.58,303.12,1450321561,3031169311622
2023-03-29,SOL,Solana,303.12,325.4,300.41,312.02,1049616145,3120234114257
2023-03-30,SOL,Solana,312.02,335.55,308.33,303.3,3393429937,3033038099542
2023-03-31,SOL,Solana,303.3,316.26,291.77,277.74,4569209992,2777369385775
2023-04-01,SOL,Solana,277.74,285.89,270.52,315.74,1138681066,3157449802728
2023-04-02,SOL,Solana,315.74,330.42,304.03,317.51,1375429139,3175144697816
2023-04-03,SOL,Solana,317.51,320.88,309.36,323.57,4317147197,3235693178748
2023-04-04,SOL,Solana,323.57,336.53,288.58,328.48,2267786351,3284767414240
2023-04-05,SOL,Solana,328.48,347.84,323.85,346.29,3407693724,3462900435081
2023-04-06,SOL,Solana,346.29,359.49,323.96,342.48,3366788649,3424822793393
2023-04-07,SOL,Solana,342.48,356.38,331.76,378.51,3049455110,3785090712752
2023-04-08,SOL,Solana,378.51,391.28,345.64,371.06,4802124210,3710581205666
2023-04-09,SOL,Solana,371.06,393.01,361.99,365.84,3025064237,3658370118470
2023-04-10,SOL,Solana,365.84,368.68,354.97,347.61,2889973420,3476139572929
2023-04-11,SOL,Solana,347.61,350.68,318.86,310.91,1784390850,3109052973856
2023-04-12,SOL,Solana,310.91,320.36,309.88,273.48,1022023196,2734792545560
2023-04-13,SOL,Solana,273.48,285.34,267.16,241.59,3288194573,2415904467519
2023-04-14,SOL,Solana,241.59,242.7,240.04,205.35,1348371067,2053485463776
2023-04-15,SOL,Solana,205.35,212.63,203.14,216.38,2380892571,2163772430836
2023-04-16,SOL,Solana,216.38,216.56,199.92,235.0,4971267355,2350031197386
2023-04-17,SOL,Solana,235.0,238.75,228.87,233.86,2578304302,2338626812993
2023-04-18,SOL,Solana,233.86,248.68,231.36,200.13,3431620856,2001277149435
2023-04-19,SOL,Solana,200.13,207.5,195.79,208.27,4820242045,2082725130582
2023-04-20,SOL,Solana,208.27,209.5,194.84,200.22,1457950552,2002238459227
2023-04-21,SOL,Solana,200.22,206.89,182.53,214.59,2476212087,2145893352824
2023-04-22,SOL,Solana,214.59,223.06,213.46,210.96,1320720056,2109648314738
2023-04-23,SOL,Solana,210.96,215.28,209.54,212.26,3674290586,2122618750367
2023-04-24,SOL,Solana,212.26,224.24,211.42,193.75,3544384185,1937458628194
2023-04-25,SOL,Solana,193.75,195.35,187.86,194.04,4494794373,1940380257363
2023-04-26,SOL,Solana,194.04,196.84,185.16,184.53,1046826442,1845311346113
2023-04-27,SOL,Solana,184.53,197.06,179.77,186.13,2944001975,1861337462657
2023-04-28,SOL,Solana,186.13,186.83,184.94,177.96,2372669412,1779628484460
2023-04-29,SOL,Solana,177.96,184.05,168.8,163.33,4382417451,1633318088175
2023-04-30,SOL,Solana,163.33,174.93,155.53,154.89,2225253995,1548878507835
2023-05-01,SOL,Solana,154.89,156.53,146.01,166.28,4193521362,1662771159427
2023-05-02,SOL,Solana,166.28,168.01,165.38,170.12,2275467273,1701173674681
2023-05-03,SOL,Solana,170.12,182.61,162.15,181.15,3404296667,1811519729842
2023-05-04,SOL,Solana,181.15,189.32,173.25,196.12,2722117353,1961157955533
2023-05-05,SOL,Solana,196.12,203.68,192.74,189.67,1101791039,1896704218808
2023-05-06,SOL,Solana,189.67,200.26,185.41,209.55,2638515579,2095525668944
2023-05-07,SOL,Solana,209.55,218.86,199.63,206.05,3423116997,2060451284389
2023-05-08,SOL,Solana,206.05,210.93,205.83,185.7,3753096943,1856986026913
2023-05-09,SOL,Solana,185.7,186.04,177.18,189.86,1110146879,1898606455490
2023-05-10,SOL,Solana,189.86,189.91,186.55,198.16,1123823163,1981580759474
2023-05-11,SOL,Solana,198.16,206.86,195.29,196.42,1093408385,1964204705193
2023-05-12,SOL,Solana,196.42,208.98,192.01,192.35,1464555840,1923538429675
2023-05-13,SOL,Solana,192.35,193.07,190.59,187.81,4553614689,1878069009919
2023-05-14,SOL,Solana,187.81,190.58,187.0,205.43,2542047618,2054325732049
2023-05-15,SOL,Solana,205.43,209.78,188.68,212.79,1616580172,2127906244159
2023-05-16,SOL,Solana,212.79,231.78,207.36,242.28,2761765401,2422836602999
2023-05-17,SOL,Solana,242.28,252.59,233.82,251.99,1778495346,2519913749103
2023-05-18,SOL,Solana,251.99,256.75,232.04,248.6,3321870403,2486017115481
2023-05-19,SOL,Solana,248.6,250.31,237.58,263.48,3504937285,2634762531285
2023-05-20,SOL,Solana,263.48,266.49,251.87,210.14,3482641919,2101425990620
2023-05-21,SOL,Solana,210.14,213.91,199.42,243.07,1157838131,2430651769738
2023-05-22,SOL,Solana,243.07,257.68,240.6,294.48,3133546515,2944849996635
2023-05-23,SOL,Solana,294.48,298.75,291.19,305.5,4176842650,3055032895459
2023-05-24,SOL,Solana,305.5,310.02,300.9,320.69,2933629743,3206946701092
2023-05-25,SOL,Solana,320.69,323.97,307.28,319.94,2501319631,3199439158387
2023-05-26,SOL,Solana,319.94,328.31,312.32,296.76,3045101848,2967612327155
2023-05-27,SOL,Solana,296.76,329.0,293.56,329.39,4462308582,3293916281411
2023-05-28,SOL,Solana,329.39,333.15,322.53,327.95,3294115805,3279450982021
2023-05-29,SOL,Solana,327.95,343.24,325.26,344.87,4572360820,3448727212978
2023-05-30,SOL,Solana,344.87,385.44,335.82,361.25,1076464377,3612488430624
2023-05-31,SOL,Solana,361.25,389.53,357.76,366.88,3890827830,3668767010659
2023-06-01,SOL,Solana,366.88,372.85,352.62,344.19,4217748830,3441926363380
2023-06-02,SOL,Solana,344.19,356.51,334.78,306.2,4829792076,3062042832758
2023-06-03,SOL,Solana,306.2,312.49,297.32,329.55,3961904527,3295523609871
2023-06-04,SOL,Solana,329.55,335.11,321.72,343.16,4075691128,3431609828438
2023-06-05,SOL,Solana,343.16,352.88,338.34,375.8,1354418855,3758000773295
2023-06-06,SOL,Solana,375.8,388.13,375.44,407.97,2630172124,4079730807146
2023-06-07,SOL,Solana,407.97,410.33,395.04,385.94,4232940840,3859367158448
2023-06-08,SOL,Solana,385.94,386.4,376.54,376.43,2198262711,3764284229363
2023-06-09,SOL,Solana,376.43,388.73,366.5,376.46,1200904045,3764647249515
2023-06-10,SOL,Solana,376.46,378.89,365.78,404.7,2181161976,4047016916702
2023-06-11,SOL,Solana,404.7,419.92,391.27,379.8,2285982804,3797998348627
2023-06-12,SOL,Solana,379.8,403.21,377.79,373.91,3561904168,3739106240229
2023-06-13,SOL,Solana,373.91,378.06,353.56,375.7,1491682713,3757033797974
2023-06-14,SOL,Solana,375.7,375.82,360.62,336.37,2797398968,3363651199977
2023-06-15,SOL,Solana,336.37,353.03,333.54,384.82,1967726721,3848154527678
2023-06-16,SOL,Solana,384.82,397.8,376.2,369.68,4215834030,3696803166581
2023-06-17,SOL,Solana,369.68,410.49,363.88,401.04,2085637521,4010354154044
2023-06-18,SOL,Solana,401.04,430.44,400.58,384.71,1535313451,3847064202795
2023-06-19,SOL,Solana,384.71,387.05,372.05,368.58,1000538772,3685768065611
2023-06-20,SOL,Solana,368.58,377.81,368.35,401.63,2104678231,4016316788347
2023-06-21,SOL,Solana,401.63,404.12,388.38,391.1,2265080598,3910962463967
2023-06-22,SOL,Solana,391.1,395.37,378.93,363.97,2081573145,3639657365966
2023-06-23,SOL,Solana,363.97,376.7,360.14,350.1,2735269678,3500994901148
2023-06-24,SOL,Solana,350.1,353.27,339.51,355.52,4856313665,3555215484557
2023-06-25,SOL,Solana,355.52,363.81,320.84,363.07,3530847514,3630689111245
2023-06-26,SOL,Solana,363.07,370.65,351.21,359.17,3665541654,3591687039884
2023-06-27,SOL,Solana,359.17,362.0,350.3,361.72,4127295453,3617161465519
2023-06-28,SOL,Solana,361.72,368.06,359.69,352.57,2440201863,3525698541110
2023-06-29,SOL,Solana,352.57,361.05,332.21,352.58,1835530896,3525847455012
2023-06-30,SOL,Solana,352.58,372.39,332.61,287.82,1209420080,2878168753422
2023-07-01,SOL,Solana,287.82,304.54,284.06,277.38,1847976218,2773806720751
2023-07-02,SOL,Solana,277.38,281.49,254.04,284.05,4520626951,2840483344599
2023-07-03,SOL,Solana,284.05,296.23,266.39,299.28,1546403614,2992842466691
2023-07-04,SOL,Solana,299.28,314.54,289.59,318.87,2262509375,3188667658820
2023-07-05,SOL,Solana,318.87,339.82,307.38,288.53,4560860010,2885256519956
2023-07-06,SOL,Solana,288.53,298.66,272.22,303.26,1232367808,3032610477208
2023-07-07,SOL,Solana,303.26,315.42,294.27,304.25,1058773554,3042537830810
2023-07-08,SOL,Solana,304.25,322.82,290.46,291.76,1077310523,2917620095508
2023-07-09,SOL,Solana,291.76,303.37,261.86,286.43,3123750713,2864262678961
2023-07-10,SOL,Solana,286.43,287.31,286.25,282.05,2856380637,2820490383676
2023-07-11,SOL,Solana,282.05,288.22,268.73,282.56,4095965512,2825559570447
2023-07-12,SOL,Solana,282.56,283.92,265.06,307.74,4904055293,3077446156762
2023-07-13,SOL,Solana,307.74,315.03,303.39,324.31,1070209453,3243101694735
2023-07-14,SOL,Solana,324.31,337.03,314.68,309.43,3071842110,3094281784192
2023-07-15,SOL,Solana,309.43,327.59,307.39,278.76,4388243307,2787550067963
2023-07-16,SOL,Solana,278.76,286.23,271.21,279.89,2831983036,2798898229304
2023-07-17,SOL,Solana,279.89,289.17,278.73,244.04,3989777626,2440436844453
2023-07-18,SOL,Solana,244.04,250.83,243.64,211.96,4831159203,2119628963082
2023-07-19,SOL,Solana,211.96,213.92,201.28,212.32,1783332336,2123170691524
2023-07-20,SOL,Solana,212.32,215.19,203.87,201.85,4125287422,2018479453370
2023-07-21,SOL,Solana,201.85,203.84,197.83,183.9,2552662824,1839003049421
2023-07-22,SOL,Solana,183.9,192.51,177.66,200.67,2380768833,2006742054111
2023-07-23,SOL,Solana,200.67,204.42,192.75,196.92,3830885401,1969172654690
2023-07-24,SOL,Solana,196.92,205.5,195.69,195.72,4831736484,1957207800382
2023-07-25,SOL,Solana,195.72,197.17,179.88,170.55,1304956871,1705485664170
2023-07-26,SOL,Solana,170.55,176.29,166.34,170.64,2838659481,1706413427163
2023-07-27,SOL,Solana,170.64,181.11,160.92,140.45,1199916114,1404465358001
2023-07-28,SOL,Solana,140.45,142.96,138.36,137.45,1967908521,1374505041278
2023-07-29,SOL,Solana,137.45,139.99,126.32,119.88,1292326248,1198774643018
2023-07-30,SOL,Solana,119.88,120.66,119.68,106.8,1760430599,1068043568560
2023-07-31,SOL,Solana,106.8,106.89,104.06,110.44,2907600425,1104432855880
2023-08-01,SOL,Solana,110.44,114.69,106.77,114.75,3562460734,1147538630351
2023-08-02,SOL,Solana,114.75,116.92,107.94,105.97,2995582658,1059734815161
2023-08-03,SOL,Solana,105.97,108.6,105.09,108.99,1914707118,1089883282877
2023-08-04,SOL,Solana,108.99,111.62,105.14,98.09,3915445769,980859403994
2023-08-05,SOL,Solana,98.09,98.69,94.66,94.54,1116679054,945384439641
2023-08-06,SOL,Solana,94.54,95.47,93.18,110.42,2591346502,1104187984205
2023-08-07,SOL,Solana,110.42,116.36,103.34,104.7,4017059893,1046987353721
2023-08-08,SOL,Solana,104.7,108.92,101.83,89.06,3256296115,890647855778
2023-08-09,SOL,Solana,89.06,93.98,84.63,94.7,1961595651,946981375347
2023-08-10,SOL,Solana,94.7,98.31,93.16,94.81,4801836682,948062681700
2023-08-11,SOL,Solana,94.81,100.65,87.28,100.01,3320355338,1000116515044
2023-08-12,SOL,Solana,100.01,100.43,96.42,112.95,4576377210,1129508595409
2023-08-13,SOL,Solana,112.95,119.33,111.12,100.93,2905342933,1009300541420
2023-08-14,SOL,Solana,100.93,100.98,95.87,89.21,2326258796,892126748647
2023-08-15,SOL,Solana,89.21,90.52,87.63,91.81,1284633140,918079206979
2023-08-16,SOL,Solana,91.81,92.54,90.2,72.68,2328764132,726809239595
2023-08-17,SOL,Solana,72.68,75.7,70.53,75.03,3618602747,750316852669
2023-08-18,SOL,Solana,75.03,75.99,73.52,64.36,1511467204,643556513611
2023-08-19,SOL,Solana,64.36,66.13,57.77,63.94,1218537680,639359357828
2023-08-20,SOL,Solana,63.94,66.71,62.2,58.37,3967585307,583748088607
2023-08-21,SOL,Solana,58.37,58.96,55.73,53.01,2211723622,530099582828
2023-08-22,SOL,Solana,53.01,55.09,52.03,58.07,2483764032,580739334541
2023-08-23,SOL,Solana,58.07,61.46,54.08,60.22,3644057016,602206289394
2023-08-24,SOL,Solana,60.22,62.17,58.22,60.63,4122526869,606316619158
2023-08-25,SOL,Solana,60.63,62.01,60.38,63.17,1169689192,631661338020
2023-08-26,SOL,Solana,63.17,66.96,60.51,66.45,4036021130,664530472081
2023-08-27,SOL,Solana,66.45,66.54,63.91,61.15,3035562222,611471136094
2023-08-28,SOL,Solana,61.15,61.6,59.84,64.12,3857306542,641150627155
2023-08-29,SOL,Solana,64.12,66.21,63.92,68.67,3778381709,686680293795
2023-08-30,SOL,Solana,68.67,69.83,66.36,72.33,1780962411,723262458679
2023-08-31,SOL,Solana,72.33,76.08,68.79,68.75,4914101873,687547574093
2023-09-01,SOL,Solana,68.75,70.9,67.5,71.17,4788362668,711721814487
2023-09-02,SOL,Solana,71.17,77.98,70.96,80.71,1652141347,807063637927
2023-09-03,SOL,Solana,80.71,83.45,79.76,85.2,4355989310,851971096562
2023-09-04,SOL,Solana,85.2,85.4,83.65,84.71,1939893619,847091057113
2023-09-05,SOL,Solana,84.71,86.66,83.01,90.74,1206674886,907429906330
2023-09-06,SOL,Solana,90.74,97.35,90.6,91.1,4450561884,911043196914
2023-09-07,SOL,Solana,91.1,93.02,83.26,94.69,1526860114,946903230851
2023-09-08,SOL,Solana,94.69,98.92,90.86,103.0,4485656136,1030015026651
2023-09-09,SOL,Solana,103.0,105.54,100.19,111.74,3286983932,1117355058880
2023-09-10,SOL,Solana,111.74,112.05,108.88,99.53,2150530916,995254456951
2023-09-11,SOL,Solana,99.53,104.91,93.46,91.33,3930796202,913295530441
2023-09-12,SOL,Solana,91.33,93.83,90.78,99.46,4135039369,994592596013
2023-09-13,SOL,Solana,99.46,106.25,95.02,95.2,1226342624,951960262566
2023-09-14,SOL,Solana,95.2,97.26,94.61,104.61,3566937589,1046075746907
2023-09-15,SOL,Solana,104.61,110.67,103.1,113.96,4003759193,1139586450982
2023-09-16,SOL,Solana,113.96,115.3,111.55,101.87,2105276433,1018694772869
2023-09-17,SOL,Solana,101.87,102.07,101.74,104.67,1717458728,1046711966302
2023-09-18,SOL,Solana,104.67,111.01,102.1,98.32,3818217712,983197874845
2023-09-19,SOL,Solana,98.32,101.98,92.43,83.8,1821331754,837984436227
2023-09-20,SOL,Solana,83.8,89.66,83.37,79.44,2149846659,794407641011
2023-09-21,SOL,Solana,79.44,79.66,77.15,80.76,1302334455,807580021027
2023-09-22,SOL,Solana,80.76,81.03,80.16,81.9,1368267944,819003781318
2023-09-23,SOL,Solana,81.9,86.29,77.64,92.86,1060442736,928648868503
2023-09-24,SOL,Solana,92.86,97.28,89.1,99.03,3440029668,990291274185
2023-09-25,SOL,Solana,99.03,102.66,95.0,90.14,4786934915,901359568065
2023-09-26,SOL,Solana,90.14,90.91,89.14,92.09,3350343484,920936759752
2023-09-27,SOL,Solana,92.09,96.4,91.25,99.81,3331704227,998097829766
2023-09-28,SOL,Solana,99.81,101.12,93.33,99.46,4830324060,994626289826
2023-09-29,SOL,Solana,99.46,100.79,97.22,108.41,4908027817,1084091202688
2023-09-30,SOL,Solana,108.41,112.16,107.8,99.57,3993537398,995658471546
2023-10-01,SOL,Solana,99.57,102.86,97.83,98.52,3893791271,985186327254
2023-10-02,SOL,Solana,98.52,98.58,98.18,85.86,3453166739,858564103788
2023-10-03,SOL,Solana,85.86,88.23,84.13,76.98,1797081345,769804874773
2023-10-04,SOL,Solana,76.98,78.09,75.23,78.6,1054982216,786031574197
2023-10-05,SOL,Solana,78.6,80.77,75.72,73.67,1250105182,736746409403
2023-10-06,SOL,Solana,73.67,78.7,72.79,68.77,3426926898,687719047389
2023-10-07,SOL,Solana,68.77,69.43,67.4,65.58,4730842032,655805954382
2023-10-08,SOL,Solana,65.58,69.25,65.04,68.06,3467134431,680569306362
2023-10-09,SOL,Solana,68.06,70.47,65.98,72.79,2484451753,727890981551
2023-10-10,SOL,Solana,72.79,73.24,70.56,73.01,3153327773,730100150214
2023-10-11,SOL,Solana,73.01,77.04,72.12,68.42,4149548107,684192268574
2023-10-12,SOL,Solana,68.42,74.28,66.37,72.37,1993534434,723687267558
2023-10-13,SOL,Solana,72.37,77.35,66.6,68.86,4745122485,688610966607
2023-10-14,SOL,Solana,68.86,70.18,63.98,64.64,1087653315,646376715889
2023-10-15,SOL,Solana,64.64,69.6,64.6,64.77,4708442515,647689554600
2023-10-16,SOL,Solana,64.77,65.42,63.79,61.2,2638684213,611951196618
2023-10-17,SOL,Solana,61.2,63.19,60.51,55.04,1281967782,550437524817
2023-10-18,SOL,Solana,55.04,56.24,52.76,53.81,4526762447,538118285242
2023-10-19,SOL,Solana,53.81,55.9,53.1,56.27,2239227501,562682868250
2023-10-20,SOL,Solana,56.27,56.49,52.53,53.51,3142215259,535123258504
2023-10-21,SOL,Solana,53.51,56.34,52.48,47.73,2231183326,477283953118
2023-10-22,SOL,Solana,47.73,49.92,45.13,49.82,3022536613,498180009590
2023-10-23,SOL,Solana,49.82,51.51,49.47,48.9,1775452271,489021483017
2023-10-24,SOL,Solana,48.9,49.72,47.25,60.58,4351633499,605809945788
2023-10-25,SOL,Solana,60.58,62.05,55.6,62.62,1641461624,626169739427
2023-10-26,SOL,Solana,62.62,65.09,61.28,56.95,3775798362,569519490077
2023-10-27,SOL,Solana,56.95,57.62,54.73,55.05,3059733399,550503607289
2023-10-28,SOL,Solana,55.05,55.67,54.11,59.1,2417085308,590952606050
2023-10-29,SOL,Solana,59.1,59.82,53.36,58.07,1981409256,580692862730
2023-10-30,SOL,Solana,58.07,58.41,56.69,60.08,1936813483,600806197165
2023-10-31,SOL,Solana,60.08,65.1,56.27,64.99,3163620015,649898470251
2023-11-01,SOL,Solana,64.99,67.81,62.25,55.22,1686775630,552157671683
2023-11-02,SOL,Solana,55.22,55.22,54.49,43.57,3130016265,435729804906
2023-11-03,SOL,Solana,43.57,44.01,41.97,46.79,1468815622,467948368712
2023-11-04,SOL,Solana,46.79,47.56,44.93,43.44,2567437492,434430300634
2023-11-05,SOL,Solana,43.44,43.67,43.14,45.71,3031220255,457060165697
2023-11-06,SOL,Solana,45.71,45.8,40.91,44.61,3513705826,446102545025
2023-11-07,SOL,Solana,44.61,46.57,43.11,40.64,1039915106,406418439411
2023-11-08,SOL,Solana,40.64,43.5,40.04,41.55,4373304671,415542904175
2023-11-09,SOL,Solana,41.55,45.02,41.24,42.85,4166232810,428479891563
2023-11-10,SOL,Solana,42.85,43.2,41.48,38.33,2551304359,383258219972
2023-11-11,SOL,Solana,38.33,38.75,36.88,38.13,3167043857,381310514741
2023-11-12,SOL,Solana,38.13,38.45,36.3,36.28,2733888931,362803218606
2023-11-13,SOL,Solana,36.28,37.84,35.28,34.85,2402082137,348526115310
2023-11-14,SOL,Solana,34.85,35.11,34.01,33.11,3890951008,331118061447
2023-11-15,SOL,Solana,33.11,34.82,31.83,27.27,1033454727,272693840869
2023-11-16,SOL,Solana,27.27,28.51,27.05,28.69,4217978569,286907123608
2023-11-17,SOL,Solana,28.69,29.0,26.95,28.68,1265853303,286757442664
2023-11-18,SOL,Solana,28.68,30.35,27.87,29.72,4212008287,297247727417
2023-11-19,SOL,Solana,29.72,31.09,29.66,31.6,3684629893,316011351987
2023-11-20,SOL,Solana,31.6,32.48,31.04,35.15,4561638068,351489819315
2023-11-21,SOL,Solana,35.15,35.65,34.84,33.8,4034861284,338006867597
2023-11-22,SOL,Solana,33.8,35.25,33.54,38.4,3529565297,383974648975
2023-11-23,SOL,Solana,38.4,38.54,36.53,41.29,3865588447,412889800961
2023-11-24,SOL,Solana,41.29,42.37,39.49,38.49,1859650548,384891448635
2023-11-25,SOL,Solana,38.49,39.8,38.25,36.07,3028238586,360727596823
2023-11-26,SOL,Solana,36.07,38.26,35.34,33.45,4184965802,334531380394
2023-11-27,SOL,Solana,33.45,34.69,31.98,36.21,2056247938,362112304067
2023-11-28,SOL,Solana,36.21,37.01,34.51,36.71,1763706340,367090315208
2023-11-29,SOL,Solana,36.71,38.2,35.68,34.08,3381213063,340804597565
2023-11-30,SOL,Solana,34.08,35.76,33.33,36.39,4043405323,363929531262
