Date,symbol,name,Open,High,Low,Close,Volume,market_cap
2023-02-24,ADA,Cardano,0.36,0.37,0.36,0.36,3788062963,3615888298
2023-02-25,ADA,Cardano,0.36,0.37,0.35,0.37,2174367377,3717275008
2023-02-26,ADA,Cardano,0.37,0.38,0.37,0.38,4193180715,3813001394
2023-02-27,ADA,Cardano,0.38,0.39,0.37,0.45,4183170677,4547524922
2023-02-28,ADA,Cardano,0.45,0.46,0.45,0.45,3313120563,4475840184
2023-03-01,ADA,Cardano,0.45,0.45,0.44,0.44,3170578538,4422842072
2023-03-02,ADA,Cardano,0.44,0.46,0.44,0.46,1508242050,4574603095
2023-03-03,ADA,Cardano,0.46,0.48,0.46,0.48,1863284109,4823678933
2023-03-04,ADA,Cardano,0.48,0.48,0.48,0.46,3162540486,4647526226
2023-03-05,ADA,Cardano,0.46,0.48,0.46,0.45,4903408317,4496109741
2023-03-06,ADA,Cardano,0.45,0.45,0.44,0.4,2755885682,4040846576
2023-03-07,ADA,Cardano,0.4,0.41,0.39,0.42,1693177280,4213074192
2023-03-08,ADA,Cardano,0.42,0.43,0.4,0.41,3640789506,4113025200
2023-03-09,ADA,Cardano,0.41,0.42,0.39,0.42,3446882984,4196310199
2023-03-10,ADA,Cardano,0.42,0.42,0.41,0.39,1057573954,3877522815
2023-03-11,ADA,Cardano,0.39,0.39,0.37,0.37,1391336642,3740322590
2023-03-12,ADA,Cardano,0.37,0.38,0.37,0.31,2594018937,3134153317
2023-03-13,ADA,Cardano,0.31,0.33,0.3,0.29,1181216039,2938616127
2023-03-14,ADA,Cardano,0.29,0.3,0.29,0.32,3634774526,3150383574
2023-03-15,ADA,Cardano,0.32,0.32,0.31,0.32,3343102325,3151995477
2023-03-16,ADA,Cardano,0.32,0.32,0.3,0.32,2833011561,3169885785
2023-03-17,ADA,Cardano,0.32,0.32,0.32,0.3,2544410551,2973699097
2023-03-18,ADA,Cardano,0.3,0.3,0.3,0.3,4379501243,3015478361
2023-03-19,ADA,Cardano,0.3,0.31,0.3,0.29,3786948661,2941146678
2023-03-20,ADA,Cardano,0.29,0.3,0.29,0.31,2128138290,3073439437
2023-03-21,ADA,Cardano,0.31,0.31,0.3,0.32,4227338957,3170195743
2023-03-22,ADA,Cardano,0.32,0.32,0.31,0.32,2363214161,3166882636
2023-03-23,ADA,Cardano,0.32,0.33,0.31,0.31,4018171496,3073210778
2023-03-24,ADA,Cardano,0.31,0.31,0.3,0.33,2556806714,3273811355
2023-03-25,ADA,Cardano,0.33,0.33,0.32,0.32,4800247868,3223023613
2023-03-26,ADA,Cardano,0.32,0.33,0.32,0.32,2172843086,3238654628
2023-03-27,ADA,Cardano,0.32,0.33,0.31,0.36,4009498117,3577480614
2023-03-28,ADA,Cardano,0.36,0.36,0.36,0.37,1230235040,3689119442
2023-03-29,ADA,Cardano,0.37,0.39,0.35,0.35,4550816731,3523615514
2023-03-30,ADA,Cardano,0.35,0.36,0.35,0.34,3472872253,3378178778
2023-03-31,ADA,Cardano,0.34,0.34,0.34,0.33,4287440237,3282960662
2023-04-01,ADA,Cardano,0.33,0.33,0.32,0.32,4251198269,3205640650
2023-04-02,ADA,Cardano,0.32,0.33,0.31,0.3,1334002866,2980049496
2023-04-03,ADA,Cardano,0.3,0.31,0.29,0.3,1444789929,3026375493
2023-04-04,ADA,Cardano,0.3,0.3,0.3,0.3,2874642567,3002173790
2023-04-05,ADA,Cardano,0.3,0.31,0.3,0.31,4848690193,3050616650
2023-04-06,ADA,Cardano,0.31,0.32,0.3,0.33,4474396512,3284406593
2023-04-07,ADA,Cardano,0.33,0.33,0.33,0.33,4877210142,3321207134
2023-04-08,ADA,Cardano,0.33,0.35,0.33,0.32,3782994755,3192840854
2023-04-09,ADA,Cardano,0.32,0.33,0.31,0.35,1181785521,3536579300
2023-04-10,ADA,Cardano,0.35,0.35,0.35,0.36,3480530391,3568999477
2023-04-11,ADA,Cardano,0.36,0.36,0.34,0.34,3334624447,3419151136
2023-04-12,ADA,Cardano,0.34,0.36,0.34,0.33,4255180078,3329269342
2023-04-13,ADA,Cardano,0.33,0.34,0.32,0.32,4730913933,3179716121
2023-04-14,ADA,Cardano,0.32,0.32,0.32,0.35,4242213323,3470892069
2023-04-15,ADA,Cardano,0.35,0.36,0.35,0.32,2659278009,3173586816
2023-04-16,ADA,Cardano,0.32,0.32,0.32,0.34,4458889505,3370002693
2023-04-17,ADA,Cardano,0.34,0.34,0.33,0.34,2802176541,3370886257
2023-04-18,ADA,Cardano,0.34,0.35,0.33,0.35,3686802737,3475864071
2023-04-19,ADA,Cardano,0.35,0.36,0.34,0.32,3081230803,3209245455
2023-04-20,ADA,Cardano,0.32,0.32,0.31,0.31,4408726001,3089141604
2023-04-21,ADA,Cardano,0.31,0.32,0.31,0.34,1536060913,3407438711
2023-04-22,ADA,Cardano,0.34,0.35,0.33,0.36,1851856646,3572967135
2023-04-23,ADA,Cardano,0.36,0.37,0.35,0.38,4616634777,3762052930
2023-04-24,ADA,Cardano,0.38,0.38,0.36,0.34,4134612050,3378467961
2023-04-25,ADA,Cardano,0.34,0.35,0.32,0.37,2836543024,3653579233
2023-04-26,ADA,Cardano,0.37,0.37,0.36,0.36,2315006441,3643431837
2023-04-27,ADA,Cardano,0.36,0.37,0.36,0.34,1727520337,3405794551
2023-04-28,ADA,Cardano,0.34,0.35,0.34,0.32,2895846561,3245742678
2023-04-29,ADA,Cardano,0.32,0.33,0.32,0.31,1708041937,3085772024
2023-04-30,ADA,Cardano,0.31,0.32,0.31,0.3,2457079444,2963440783
2023-05-01,ADA,Cardano,0.3,0.3,0.29,0.33,4494314496,3254558113
2023-05-02,ADA,Cardano,0.33,0.33,0.32,0.33,3993038761,3289378615
2023-05-03,ADA,Cardano,0.33,0.33,0.33,0.32,3473019086,3202127659
2023-05-04,ADA,Cardano,0.32,0.33,0.3,0.28,3989883752,2833575387
2023-05-05,ADA,Cardano,0.28,0.29,0.26,0.29,1428688045,2915261268
2023-05-06,ADA,Cardano,0.29,0.3,0.27,0.31,1969882014,3078453937
2023-05-07,ADA,Cardano,0.31,0.32,0.3,0.3,1479048527,2962034391
2023-05-08,ADA,Cardano,0.3,0.3,0.29,0.28,3716409276,2801855272
2023-05-09,ADA,Cardano,0.28,0.29,0.28,0.28,3347364472,2800738362
2023-05-10,ADA,Cardano,0.28,0.28,0.27,0.27,1510321211,2680126777
2023-05-11,ADA,Cardano,0.27,0.28,0.26,0.26,2424386903,2562788381
2023-05-12,ADA,Cardano,0.26,0.26,0.26,0.28,1948907166,2807459920
2023-05-13,ADA,Cardano,0.28,0.28,0.28,0.27,1693494381,2716127273
2023-05-14,ADA,Cardano,0.27,0.29,0.27,0.26,4929514467,2598791828
2023-05-15,ADA,Cardano,0.26,0.27,0.26,0.26,1683550349,2567743017
2023-05-16,ADA,Cardano,0.26,0.26,0.26,0.27,3227051572,2664725544
2023-05-17,ADA,Cardano,0.27,0.27,0.26,0.24,2294716945,2442300199
2023-05-18,ADA,Cardano,0.24,0.25,0.23,0.25,1969638929,2511978861
2023-05-19,ADA,Cardano,0.25,0.26,0.25,0.25,1617450861,2544599733
2023-05-20,ADA,Cardano,0.25,0.27,0.24,0.23,1207294147,2333204558
2023-05-21,ADA,Cardano,0.23,0.24,0.23,0.22,2018562619,2232828538
2023-05-22,ADA,Cardano,0.22,0.23,0.22,0.22,3382554962,2168423507
2023-05-23,ADA,Cardano,0.22,0.22,0.21,0.19,4322477631,1900444905
2023-05-24,ADA,Cardano,0.19,0.19,0.19,0.19,1724932264,1881151076
2023-05-25,ADA,Cardano,0.19,0.19,0.18,0.19,1559089506,1889295500
2023-05-26,ADA,Cardano,0.19,0.19,0.19,0.19,1654623771,1913329308
2023-05-27,ADA,Cardano,0.19,0.19,0.19,0.2,2435321936,1951065150
2023-05-28,ADA,Cardano,0.2,0.2,0.19,0.22,4266397757,2153527259
2023-05-29,ADA,Cardano,0.22,0.22,0.21,0.19,3990437520,1934069421
2023-05-30,ADA,Cardano,0.19,0.2,0.19,0.19,4598298293,1900076847
2023-05-31,ADA,Cardano,0.19,0.2,0.19,0.2,1467592162,1978873565
2023-06-01,ADA,Cardano,0.2,0.2,0.2,0.21,2339622458,2055145802
2023-06-02,ADA,Cardano,0.21,0.21,0.2,0.21,4575570332,2089928776
2023-06-03,ADA,Cardano,0.21,0.21,0.21,0.23,2246888271,2327208093
2023-06-04,ADA,Cardano,0.23,0.24,0.23,0.24,4049834742,2423826305
2023-06-05,ADA,Cardano,0.24,0.24,0.24,0.24,4285029218,2365938370
2023-06-06,ADA,Cardano,0.24,0.24,0.23,0.23,1917005580,2334012997
2023-06-07,ADA,Cardano,0.23,0.24,0.23,0.24,3564590531,2378044210
2023-06-08,ADA,Cardano,0.24,0.25,0.23,0.24,1726390867,2427202534
2023-06-09,ADA,Cardano,0.24,0.24,0.24,0.23,2603405667,2276151081
2023-06-10,ADA,Cardano,0.23,0.23,0.23,0.24,3023554715,2350622836
2023-06-11,ADA,Cardano,0.24,0.24,0.23,0.22,4488495635,2218342823
2023-06-12,ADA,Cardano,0.22,0.23,0.22,0.22,3828954537,2230476581
2023-06-13,ADA,Cardano,0.22,0.22,0.22,0.23,3426860185,2255444985
2023-06-14,ADA,Cardano,0.23,0.23,0.22,0.24,4939364795,2435112224
2023-06-15,ADA,Cardano,0.24,0.26,0.24,0.24,2596010815,2419796961
2023-06-16,ADA,Cardano,0.24,0.24,0.24,0.24,3149582411,2400679609
2023-06-17,ADA,Cardano,0.24,0.24,0.24,0.22,2387812807,2202040576
2023-06-18,ADA,Cardano,0.22,0.23,0.22,0.22,1563428081,2165069999
2023-06-19,ADA,Cardano,0.22,0.22,0.21,0.2,2675701798,2002349514
2023-06-20,ADA,Cardano,0.2,0.2,0.19,0.2,1052377826,1979228931
2023-06-21,ADA,Cardano,0.2,0.2,0.2,0.21,4844281269,2090715436
2023-06-22,ADA,Cardano,0.21,0.21,0.2,0.21,1268305909,2062606950
2023-06-23,ADA,Cardano,0.21,0.21,0.2,0.21,4592217157,2068714167
2023-06-24,ADA,Cardano,0.21,0.21,0.21,0.2,3259364533,2009377031
2023-06-25,ADA,Cardano,0.2,0.21,0.19,0.2,2763050987,1954779768
2023-06-26,ADA,Cardano,0.2,0.21,0.19,0.21,4447142484,2076570875
2023-06-27,ADA,Cardano,0.21,0.21,0.2,0.2,2082978692,2038004710
2023-06-28,ADA,Cardano,0.2,0.21,0.2,0.19,1108383970,1924836770
2023-06-29,ADA,Cardano,0.19,0.2,0.19,0.2,3687570974,2047213570
2023-06-30,ADA,Cardano,0.2,0.21,0.2,0.2,1397765571,1993523320
2023-07-01,ADA,Cardano,0.2,0.2,0.19,0.21,4422785872,2064592270
2023-07-02,ADA,Cardano,0.21,0.21,0.2,0.2,2172590921,2027329872
2023-07-03,ADA,Cardano,0.2,0.21,0.19,0.21,4570686844,2089765105
2023-07-04,ADA,Cardano,0.21,0.21,0.21,0.2,3361179770,2035146689
2023-07-05,ADA,Cardano,0.2,0.21,0.2,0.19,2637646608,1891825421
2023-07-06,ADA,Cardano,0.19,0.2,0.19,0.17,4054423176,1694893072
2023-07-07,ADA,Cardano,0.17,0.17,0.17,0.17,4199421023,1686697153
2023-07-08,ADA,Cardano,0.17,0.17,0.17,0.17,3533912879,1656031969
2023-07-09,ADA,Cardano,0.17,0.17,0.16,0.15,4339720947,1514427292
2023-07-10,ADA,Cardano,0.15,0.15,0.15,0.15,1073562706,1515823135
2023-07-11,ADA,Cardano,0.15,0.16,0.15,0.15,3216712010,1456834520
2023-07-12,ADA,Cardano,0.15,0.15,0.14,0.15,3402067441,1531799992
2023-07-13,ADA,Cardano,0.15,0.16,0.15,0.16,4657647783,1607064295
2023-07-14,ADA,Cardano,0.16,0.17,0.16,0.15,1665133475,1459144132
2023-07-15,ADA,Cardano,0.15,0.15,0.15,0.15,3412608437,1461047662
2023-07-16,ADA,Cardano,0.15,0.15,0.14,0.14,3876183620,1416374829
2023-07-17,ADA,Cardano,0.14,0.14,0.14,0.13,2904201608,1320650227
2023-07-18,ADA,Cardano,0.13,0.13,0.13,0.14,1124732540,1353225247
2023-07-19,ADA,Cardano,0.14,0.14,0.13,0.14,1205703253,1400609097
2023-07-20,ADA,Cardano,0.14,0.14,0.14,0.16,1426393012,1579892982
2023-07-21,ADA,Cardano,0.16,0.16,0.16,0.15,2981965264,1524345807
2023-07-22,ADA,Cardano,0.15,0.16,0.15,0.15,4197663515,1476560077
2023-07-23,ADA,Cardano,0.15,0.15,0.14,0.14,3360922667,1435034277
2023-07-24,ADA,Cardano,0.14,0.14,0.14,0.14,1740531715,1382860939
2023-07-25,ADA,Cardano,0.14,0.14,0.14,0.14,3928899545,1425776099
2023-07-26,ADA,Cardano,0.14,0.15,0.14,0.15,1998672035,1465682891
2023-07-27,ADA,Cardano,0.15,0.15,0.15,0.15,4950672031,1499333510
2023-07-28,ADA,Cardano,0.15,0.15,0.15,0.15,4661953190,1531540560
2023-07-29,ADA,Cardano,0.15,0.15,0.15,0.14,4884232980,1433770948
2023-07-30,ADA,Cardano,0.14,0.15,0.14,0.14,2276401892,1430935297
2023-07-31,ADA,Cardano,0.14,0.15,0.14,0.14,1482267543,1433064252
2023-08-01,ADA,Cardano,0.14,0.15,0.14,0.14,1261425363,1448980851
2023-08-02,ADA,Cardano,0.14,0.15,0.14,0.14,4162892659,1384167408
2023-08-03,ADA,Cardano,0.14,0.14,0.14,0.15,1931837899,1455579687
2023-08-04,ADA,Cardano,0.15,0.15,0.15,0.15,4195132943,1520326113
2023-08-05,ADA,Cardano,0.15,0.16,0.14,0.15,4494708456,1481003756
2023-08-06,ADA,Cardano,0.15,0.15,0.14,0.15,3950329206,1454135493
2023-08-07,ADA,Cardano,0.15,0.15,0.14,0.14,2185232481,1423585064
2023-08-08,ADA,Cardano,0.14,0.15,0.14,0.14,3718589130,1358196105
2023-08-09,ADA,Cardano,0.14,0.14,0.14,0.14,3453645556,1425041247
2023-08-10,ADA,Cardano,0.14,0.15,0.14,0.15,3050754044,1473123528
2023-08-11,ADA,Cardano,0.15,0.15,0.15,0.14,4118337894,1426150039
2023-08-12,ADA,Cardano,0.14,0.14,0.14,0.14,4876410520,1386540353
2023-08-13,ADA,Cardano,0.14,0.14,0.14,0.15,4263332499,1485019676
2023-08-14,ADA,Cardano,0.15,0.15,0.15,0.15,3147897691,1520022745
2023-08-15,ADA,Cardano,0.15,0.16,0.15,0.16,4554992319,1637634900
2023-08-16,ADA,Cardano,0.16,0.17,0.16,0.16,3203429482,1605889220
2023-08-17,ADA,Cardano,0.16,0.16,0.16,0.16,3893680454,1591681338
2023-08-18,ADA,Cardano,0.16,0.16,0.16,0.15,1880732807,1533510953
2023-08-19,ADA,Cardano,0.15,0.15,0.15,0.15,2922346309,1493822823
2023-08-20,ADA,Cardano,0.15,0.15,0.15,0.16,2391236831,1582585273
2023-08-21,ADA,Cardano,0.16,0.17,0.16,0.16,4189704086,1636542844
2023-08-22,ADA,Cardano,0.16,0.17,0.16,0.16,4469176803,1607142999
2023-08-23,ADA,Cardano,0.16,0.16,0.16,0.17,3474445512,1673074609
2023-08-24,ADA,Cardano,0.17,0.17,0.17,0.18,4523483036,1770890547
2023-08-25,ADA,Cardano,0.18,0.18,0.17,0.18,1643039584,1756093155
2023-08-26,ADA,Cardano,0.18,0.18,0.17,0.17,3029870935,1684362398
2023-08-27,ADA,Cardano,0.17,0.17,0.16,0.17,3536022812,1700456403
2023-08-28,ADA,Cardano,0.17,0.18,0.17,0.18,1427922555,1763904985
2023-08-29,ADA,Cardano,0.18,0.18,0.18,0.18,3530487572,1785899441
2023-08-30,ADA,Cardano,0.18,0.18,0.18,0.18,1271348236,1810814661
2023-08-31,ADA,Cardano,0.18,0.19,0.18,0.19,2383532227,1908022067
2023-09-01,ADA,Cardano,0.19,0.19,0.19,0.18,4486147224,1841229768
2023-09-02,ADA,Cardano,0.18,0.19,0.18,0.18,3733181506,1789774591
2023-09-03,ADA,Cardano,0.18,0.19,0.18,0.18,4988498000,1783890684
2023-09-04,ADA,Cardano,0.18,0.19,0.18,0.17,3774728903,1654735758
2023-09-05,ADA,Cardano,0.17,0.17,0.16,0.16,2093038107,1613197404
2023-09-06,ADA,Cardano,0.16,0.16,0.15,0.17,2590377591,1665642547
2023-09-07,ADA,Cardano,0.17,0.17,0.17,0.16,1919818423,1576523611
2023-09-08,ADA,Cardano,0.16,0.16,0.16,0.15,4872773711,1477869539
2023-09-09,ADA,Cardano,0.15,0.15,0.15,0.16,4106387411,1560430412
2023-09-10,ADA,Cardano,0.16,0.16,0.15,0.16,1524979510,1604884522
2023-09-11,ADA,Cardano,0.16,0.17,0.16,0.17,2926089406,1711541338
2023-09-12,ADA,Cardano,0.17,0.18,0.17,0.17,1256835748,1653657669
2023-09-13,ADA,Cardano,0.17,0.17,0.16,0.15,4190236402,1535357058
2023-09-14,ADA,Cardano,0.15,0.16,0.15,0.15,3400082192,1501104514
2023-09-15,ADA,Cardano,0.15,0.15,0.15,0.13,4440489588,1319179704
2023-09-16,ADA,Cardano,0.13,0.13,0.13,0.13,3472622937,1255398939
2023-09-17,ADA,Cardano,0.13,0.13,0.12,0.12,1039083389,1182688449
2023-09-18,ADA,Cardano,0.12,0.12,0.12,0.12,1132812435,1195011046
2023-09-19,ADA,Cardano,0.12,0.12,0.12,0.12,1530863016,1154262110
2023-09-20,ADA,Cardano,0.12,0.12,0.11,0.13,1669930329,1258012182
2023-09-21,ADA,Cardano,0.13,0.13,0.12,0.13,3825902905,1294027988
2023-09-22,ADA,Cardano,0.13,0.13,0.13,0.13,3856347728,1297886156
2023-09-23,ADA,Cardano,0.13,0.13,0.13,0.13,4259300454,1323421118
2023-09-24,ADA,Cardano,0.13,0.13,0.13,0.14,3105610643,1410594475
2023-09-25,ADA,Cardano,0.14,0.14,0.14,0.14,1241408335,1361986248
2023-09-26,ADA,Cardano,0.14,0.14,0.14,0.13,4903461023,1317625130
2023-09-27,ADA,Cardano,0.13,0.14,0.13,0.13,4158794028,1345569715
2023-09-28,ADA,Cardano,0.13,0.14,0.13,0.13,1913818965,1343931175
2023-09-29,ADA,Cardano,0.13,0.14,0.13,0.14,3720912969,1373250625
2023-09-30,ADA,Cardano,0.14,0.14,0.14,0.14,3970826084,1355578500
2023-10-01,ADA,Cardano,0.14,0.14,0.13,0.14,2484155051,1399444745
2023-10-02,ADA,Cardano,0.14,0.14,0.13,0.14,2946675765,1415150141
2023-10-03,ADA,Cardano,0.14,0.15,0.14,0.14,3369401314,1382680634
2023-10-04,ADA,Cardano,0.14,0.14,0.14,0.15,3863299858,1484759822
2023-10-05,ADA,Cardano,0.15,0.15,0.15,0.15,2969111425,1514143481
2023-10-06,ADA,Cardano,0.15,0.15,0.15,0.16,2436933477,1555297913
2023-10-07,ADA,Cardano,0.16,0.16,0.15,0.13,2564326146,1333781293
2023-10-08,ADA,Cardano,0.13,0.14,0.13,0.12,4879284180,1247440196
2023-10-09,ADA,Cardano,0.12,0.13,0.12,0.13,1293986989,1269052340
2023-10-10,ADA,Cardano,0.13,0.13,0.12,0.13,2723550094,1273926890
2023-10-11,ADA,Cardano,0.13,0.13,0.12,0.12,3827108867,1242476400
2023-10-12,ADA,Cardano,0.12,0.13,0.12,0.12,4376681795,1220816798
2023-10-13,ADA,Cardano,0.12,0.12,0.12,0.13,4473085122,1347583239
2023-10-14,ADA,Cardano,0.13,0.14,0.13,0.13,3124678112,1330129196
2023-10-15,ADA,Cardano,0.13,0.13,0.13,0.13,4735500070,1327653677
2023-10-16,ADA,Cardano,0.13,0.14,0.13,0.13,2818959422,1332873692
2023-10-17,ADA,Cardano,0.13,0.14,0.12,0.14,3667457030,1355964961
2023-10-18,ADA,Cardano,0.14,0.14,0.13,0.14,4879648184,1431097815
2023-10-19,ADA,Cardano,0.14,0.14,0.14,0.14,2775000877,1355720779
2023-10-20,ADA,Cardano,0.14,0.14,0.13,0.13,4778456877,1342795174
2023-10-21,ADA,Cardano,0.13,0.13,0.13,0.14,3471388960,1376075137
2023-10-22,ADA,Cardano,0.14,0.14,0.13,0.14,1862700609,1389911507
2023-10-23,ADA,Cardano,0.14,0.14,0.13,0.15,3604931908,1472404861
2023-10-24,ADA,Cardano,0.15,0.15,0.15,0.15,4483013801,1494684957
2023-10-25,ADA,Cardano,0.15,0.15,0.14,0.15,3953796837,1519254769
2023-10-26,ADA,Cardano,0.15,0.16,0.15,0.15,4231383767,1500707962
2023-10-27,ADA,Cardano,0.15,0.15,0.15,0.14,2742333259,1408593921
2023-10-28,ADA,Cardano,0.14,0.14,0.14,0.14,2298343319,1398025551
2023-10-29,ADA,Cardano,0.14,0.14,0.13,0.14,3781868826,1399114547
2023-10-30,ADA,Cardano,0.14,0.15,0.14,0.13,1909078509,1329760974
2023-10-31,ADA,Cardano,0.13,0.13,0.13,0.12,3672851194,1241791315
2023-11-01,ADA,Cardano,0.12,0.13,0.12,0.12,3076327140,1199064359
2023-11-02,ADA,Cardano,0.12,0.12,0.12,0.12,2364991310,1179589672
2023-11-03,ADA,Cardano,0.12,0.12,0.11,0.11,3431620371,1097633406
2023-11-04,ADA,Cardano,0.11,0.11,0.11,0.12,3872492304,1231531093
2023-11-05,ADA,Cardano,0.12,0.12,0.12,0.13,1241069561,1278263301
2023-11-06,ADA,Cardano,0.13,0.13,0.13,0.13,1405683313,1274262776
2023-11-07,ADA,Cardano,0.13,0.13,0.12,0.12,4212103591,1166399183
2023-11-08,ADA,Cardano,0.12,0.12,0.12,0.11,3441335133,1102037899
2023-11-09,ADA,Cardano,0.11,0.11,0.11,0.1,1724597398,1047507514
2023-11-10,ADA,Cardano,0.1,0.11,0.1,0.1,3100653534,1035742268
2023-11-11,ADA,Cardano,0.1,0.1,0.1,0.1,4851707500,1004599174
2023-11-12,ADA,Cardano,0.1,0.1,0.1,0.1,3200906168,1026724202
2023-11-13,ADA,Cardano,0.1,0.1,0.1,0.1,4276755437,1033152753
2023-11-14,ADA,Cardano,0.1,0.1,0.1,0.11,1848179359,1061218246
2023-11-15,ADA,Cardano,0.11,0.11,0.1,0.1,4122102060,986794730
2023-11-16,ADA,Cardano,0.1,0.1,0.1,0.1,2694953014,952606971
2023-11-17,ADA,Cardano,0.1,0.1,0.09,0.09,3346433852,920528377
2023-11-18,ADA,Cardano,0.09,0.09,0.09,0.1,4451188310,1019261910
2023-11-19,ADA,Cardano,0.1,0.1,0.1,0.1,3428376144,1009819077
2023-11-20,ADA,Cardano,0.1,0.1,0.1,0.1,2563623983,1002396806
2023-11-21,ADA,Cardano,0.1,0.11,0.1,0.1,2712798459,997972124
2023-11-22,ADA,Cardano,0.1,0.1,0.1,0.11,4965023974,1079761768
2023-11-23,ADA,Cardano,0.11,0.11,0.11,0.11,1342632998,1110480076
2023-11-24,ADA,Cardano,0.11,0.11,0.11,0.11,2419985223,1099176480
2023-11-25,ADA,Cardano,0.11,0.11,0.11,0.11,4520316350,1101049667
2023-11-26,ADA,Cardano,0.11,0.11,0.1,0.1,2297335012,1015393748
2023-11-27,ADA,Cardano,0.1,0.1,0.1,0.11,2860822449,1077722119
2023-11-28,ADA,Cardano,0.11,0.11,0.11,0.11,4830501138,1100301422
