date,symbol,name,open,high,low,close,volume,market_cap
2023-02-08,BTC,Bitcoin,23264.30,23000.00,22700.00,22939.75,24567890123,442750987654
2023-02-09,BTC,Bitcoin,22939.75,22100.00,21478.00,21870.01,31234567890,422098765432
2023-02-10,BTC,Bitcoin,21870.01,22050.00,21600.00,21788.12,23456789012,420456789012
2023-02-11,BTC,Bitcoin,21788.12,21950.00,21650.00,21895.88,18765432109,422543210987
2023-02-12,BTC,Bitcoin,21895.88,22050.00,21800.00,21999.00,17654321098,424532109876
2023-02-13,BTC,Bitcoin,21999.00,22400.00,21950.00,22398.21,22109876543,432210987654
2023-02-14,BTC,Bitcoin,22398.21,24350.00,22300.00,24307.84,35678901234,469087654321
2023-02-15,BTC,Bitcoin,24307.84,24700.00,23600.00,23622.12,41234567890,455876543210
2023-02-16,BTC,Bitcoin,23622.12,25250.00,23550.00,24578.01,43210987654,474321098765
2023-02-17,BTC,Bitcoin,24578.01,25050.00,24378.00,24641.17,38901234567,475543210987
2023-02-18,BTC,Bitcoin,24641.17,24900.00,24400.00,24631.84,29876543210,475365432109
2023-02-19,BTC,Bitcoin,24631.84,25150.00,24500.00,25031.73,31098765432,483109876543
2023-02-20,BTC,Bitcoin,25031.73,25200.00,24100.00,24436.35,34567890123,471432109876
2023-02-21,BTC,Bitcoin,24436.35,24849.00,24200.00,24188.84,32109876543,466854321098
2023-02-22,BTC,Bitcoin,24188.84,24480.00,23650.00,23947.51,35432109876,462187654321
2023-02-23,BTC,Bitcoin,23947.51,24200.00,23700.00,24185.09,30987654321,466776543210
2023-02-24,BTC,Bitcoin,24185.09,24300.00,23100.00,23197.44,37654321098,447765432109
2023-02-25,BTC,Bitcoin,23197.44,23315.00,22850.00,23175.38,27890123456,447339876543
2023-02-26,BTC,Bitcoin,23175.38,23650.00,23100.00,23561.20,25432109876,454876543210
2023-02-27,BTC,Bitcoin,23561.20,23900.00,23400.00,23646.50,29876543210,456521098765
2023-02-28,BTC,Bitcoin,23646.50,23700.00,23100.00,23147.34,31234567890,446787654321
2023-03-01,BTC,Bitcoin,23147.34,24059.00,23142.00,23913.45,33456789012,461543210987
2023-03-02,BTC,Bitcoin,23913.45,24100.00,23200.00,23469.12,28765432109,452998765432
2023-03-03,BTC,Bitcoin,23469.12,23550.00,21900.00,22359.87,41098765432,431432109876
2023-03-04,BTC,Bitcoin,22359.87,22650.00,22250.00,22435.29,25678901234,433076543210
2023-03-05,BTC,Bitcoin,22435.29,22700.00,22250.00,22432.88,23456789012,432987654321
